loan_id,business_id,credit_officer_id,acquisition_channel,sector,principal,total_owing_at_issue,application_number,applying_for_loan_number,loan_number,employee_count,approval_status,paid_late,total_recovered_on_time,total_recovered_15_dpd,cash_yield_15_dpd,repayment_duration_days,Target
975742,269523,175606.0,Friend,Drugshop,1050000.0,1197500.0,19,19,19.0,2.0,Approved,False,1197500.0,1197500.0,147500.0,5,0
521514,18440,137985.0,Friend,Phones Electronics,324000.0,372400.0,2,1,1.0,4.0,Approved,False,372400.0,372400.0,48400.0,26,0
552603,18440,137985.0,Friend,Phones Electronics,356400.0,406100.0,3,2,2.0,4.0,Approved,False,406100.0,406100.0,49700.0,23,0
575724,18440,137985.0,Friend,Phones Electronics,389200.0,443400.0,4,3,3.0,4.0,Approved,False,443400.0,443400.0,54200.0,0,0
596911,18440,137985.0,Friend,Phones Electronics,420300.0,478800.0,5,4,4.0,4.0,Approved,True,450000.0,478800.0,58500.0,1,1
633501,18440,137996.0,Friend,Phones Electronics,462300.0,531400.0,6,5,5.0,4.0,Approved,False,531400.0,531400.0,69100.0,0,0
666226,18440,137996.0,Friend,Phones Electronics,508500.0,584500.0,7,6,6.0,4.0,Approved,False,584500.0,584500.0,76000.0,0,0
698029,18440,137996.0,Friend,Phones Electronics,500000.0,574700.0,8,7,7.0,4.0,Approved,False,574700.0,574700.0,74700.0,0,0
735739,18440,137985.0,Friend,Phones Electronics,615000.0,707000.0,9,8,8.0,4.0,Approved,False,707000.0,707000.0,92000.0,0,0
778959,18440,137985.0,Friend,Phones Electronics,676800.0,779200.0,10,9,9.0,4.0,Approved,False,779200.0,779200.0,102400.0,0,0
812352,18440,137985.0,Friend,Phones Electronics,744500.0,849500.0,11,10,10.0,4.0,Approved,False,849500.0,849500.0,105000.0,0,0
844904,18440,137985.0,Friend,Phones Electronics,600000.0,684800.0,12,11,11.0,4.0,Approved,False,684800.0,684800.0,84800.0,0,0
878673,18440,395021.0,Friend,Phones Electronics,600000.0,684800.0,13,12,12.0,4.0,Approved,False,684800.0,684800.0,84800.0,0,0
902290,18440,395021.0,Friend,Phones Electronics,500000.0,570700.0,14,13,13.0,4.0,Approved,False,570700.0,570700.0,70700.0,0,0
930488,18440,395021.0,Friend,Phones Electronics,850000.0,969700.0,15,14,14.0,4.0,Approved,False,969700.0,969700.0,119700.0,0,0
954347,18440,395021.0,Friend,Phones Electronics,750000.0,855800.0,16,15,15.0,4.0,Approved,False,855800.0,855800.0,105800.0,0,0
488863,370062,108022.0,Friend,Stationary Printing,100000.0,117200.0,1,1,1.0,1.0,Approved,False,117200.0,117200.0,17200.0,21,0
522832,370062,108022.0,Friend,Stationary Printing,110000.0,129800.0,2,2,2.0,1.0,Approved,False,129800.0,129800.0,19800.0,14,0
542458,370062,108022.0,Friend,Stationary Printing,117700.0,134100.0,3,3,3.0,1.0,Approved,False,134100.0,134100.0,16400.0,24,0
576779,370062,108022.0,Friend,Stationary Printing,125000.0,142400.0,4,4,4.0,1.0,Approved,False,142400.0,142400.0,17400.0,20,0
600780,370062,108022.0,Friend,Stationary Printing,141000.0,160600.0,5,5,5.0,1.0,Approved,False,160600.0,160600.0,19600.0,18,0
624063,370062,108022.0,Friend,Stationary Printing,152700.0,174000.0,6,6,6.0,1.0,Approved,False,174000.0,174000.0,21300.0,16,0
649231,370062,108022.0,Friend,Stationary Printing,165000.0,188000.0,7,7,7.0,1.0,Approved,False,188000.0,188000.0,23000.0,19,0
684991,370062,108022.0,Friend,Stationary Printing,182400.0,207800.0,8,8,8.0,1.0,Approved,False,207800.0,207800.0,25400.0,23,0
711346,370062,108022.0,Friend,Stationary Printing,200000.0,227900.0,9,9,9.0,1.0,Approved,False,227900.0,227900.0,27900.0,13,0
737276,370062,108022.0,Friend,Stationary Printing,218600.0,249000.0,10,10,10.0,1.0,Approved,False,249000.0,249000.0,30400.0,0,0
766105,370062,108022.0,Friend,Stationary Printing,240500.0,274500.0,11,11,11.0,1.0,Approved,False,274500.0,274500.0,34000.0,7,0
793238,370062,108022.0,Friend,Stationary Printing,262600.0,299700.0,12,12,12.0,1.0,Approved,False,299700.0,299700.0,37100.0,26,0
827166,370062,108022.0,Friend,Stationary Printing,288900.0,329700.0,13,13,13.0,1.0,Approved,False,329700.0,329700.0,40800.0,0,0
858911,370062,108022.0,Friend,Stationary Printing,317800.0,362800.0,14,14,14.0,1.0,Approved,False,362800.0,362800.0,45000.0,17,0
885075,370062,108022.0,Friend,Stationary Printing,347900.0,397000.0,15,15,15.0,1.0,Approved,False,397000.0,397000.0,49100.0,27,0
910974,370062,108022.0,Friend,Stationary Printing,382700.0,436800.0,16,16,16.0,1.0,Approved,False,436800.0,436800.0,54100.0,7,0
936125,370062,108022.0,Friend,Stationary Printing,417900.0,477000.0,17,17,17.0,1.0,Approved,False,477000.0,477000.0,59100.0,22,0
964605,370062,108022.0,Friend,Stationary Printing,459700.0,524700.0,18,18,18.0,1.0,Approved,False,524700.0,524700.0,65000.0,0,0
710056,496880,57802.0,Radio / TV / Newspaper,Phones Electronics,260000.0,290900.0,1,1,1.0,1.0,Approved,False,290900.0,290900.0,30900.0,22,0
735919,496880,57802.0,Radio / TV / Newspaper,Phones Electronics,283200.0,316900.0,2,2,2.0,1.0,Approved,False,316900.0,316900.0,33700.0,0,0
752727,496880,57802.0,Radio / TV / Newspaper,Phones Electronics,300000.0,335700.0,3,3,3.0,1.0,Approved,False,335700.0,335700.0,35700.0,0,0
784396,496880,57802.0,Radio / TV / Newspaper,Phones Electronics,300000.0,336300.0,4,4,4.0,1.0,Approved,False,336300.0,336300.0,36300.0,0,0
817229,496880,137987.0,Radio / TV / Newspaper,Phones Electronics,365400.0,409700.0,5,5,5.0,1.0,Approved,False,409700.0,409700.0,44300.0,1,0
849257,496880,137987.0,Radio / TV / Newspaper,Phones Electronics,120000.0,134500.0,6,6,6.0,1.0,Approved,False,134500.0,134500.0,14500.0,0,0
869364,496880,137987.0,Radio / TV / Newspaper,Phones Electronics,428500.0,480400.0,7,7,7.0,1.0,Approved,False,480400.0,480400.0,51900.0,0,0
897131,496880,137987.0,Radio / TV / Newspaper,Phones Electronics,400000.0,448400.0,8,8,8.0,1.0,Approved,False,448400.0,448400.0,48400.0,0,0
911747,496880,137987.0,Radio / TV / Newspaper,Phones Electronics,480000.0,538200.0,9,9,9.0,1.0,Approved,False,538200.0,538200.0,58200.0,0,0
932146,496880,57802.0,Radio / TV / Newspaper,Phones Electronics,539000.0,615200.0,10,10,10.0,1.0,Approved,False,615200.0,615200.0,76200.0,0,0
954004,496880,57802.0,Radio / TV / Newspaper,Phones Electronics,560000.0,644800.0,11,11,11.0,1.0,Approved,False,644800.0,644800.0,84800.0,0,0
971267,496880,57802.0,Radio / TV / Newspaper,Phones Electronics,626300.0,702100.0,12,12,12.0,1.0,Approved,False,702100.0,702100.0,75800.0,0,0
656428,464953,279287.0,Friend,Food Staple Goods,150000.0,177000.0,1,1,1.0,2.0,Approved,False,177000.0,177000.0,27000.0,6,0
679483,464953,279287.0,Friend,Food Staple Goods,165800.0,185600.0,2,2,2.0,2.0,Approved,False,185600.0,185600.0,19800.0,23,0
706376,464953,279287.0,Friend,Food Staple Goods,240900.0,269600.0,3,3,3.0,2.0,Approved,False,269600.0,269600.0,28700.0,15,0
732025,464953,279287.0,Friend,Food Staple Goods,289800.0,324300.0,4,4,4.0,2.0,Approved,False,324300.0,324300.0,34500.0,8,0
752189,464953,137985.0,Friend,Food Staple Goods,371800.0,416100.0,5,5,5.0,2.0,Approved,False,416100.0,416100.0,44300.0,16,0
779756,464953,137985.0,Friend,Food Staple Goods,408000.0,457400.0,6,6,6.0,2.0,Approved,False,457400.0,457400.0,49400.0,17,0
799390,464953,137985.0,Friend,Food Staple Goods,435000.0,487700.0,7,7,7.0,2.0,Approved,False,487700.0,487700.0,52700.0,20,0
832682,464953,137985.0,Friend,Food Staple Goods,478500.0,536400.0,8,8,8.0,2.0,Approved,False,536400.0,536400.0,57900.0,25,0
861958,464953,137985.0,Friend,Food Staple Goods,525100.0,588700.0,9,9,9.0,2.0,Approved,False,588700.0,588700.0,63600.0,3,0
879057,464953,137985.0,Friend,Food Staple Goods,559900.0,627700.0,10,10,10.0,2.0,Approved,False,627700.0,627700.0,67800.0,0,0
896795,464953,137985.0,Friend,Food Staple Goods,602800.0,675800.0,11,11,11.0,2.0,Approved,False,675800.0,675800.0,73000.0,8,0
924507,464953,137985.0,Friend,Food Staple Goods,663100.0,743300.0,12,12,12.0,2.0,Approved,False,743300.0,743300.0,80200.0,0,0
944424,464953,137985.0,Friend,Food Staple Goods,707000.0,792400.0,13,13,13.0,2.0,Approved,False,792400.0,792400.0,85400.0,0,0
970372,464953,137985.0,Friend,Food Staple Goods,774000.0,867400.0,14,14,14.0,2.0,Approved,False,867400.0,867400.0,93400.0,0,0
771201,540040,260476.0,Friend,Autoparts Hardware,260000.0,307300.0,1,1,1.0,1.0,Approved,False,307300.0,307300.0,47300.0,29,0
803256,540040,260476.0,Friend,Autoparts Hardware,286000.0,329400.0,2,2,2.0,1.0,Approved,False,329400.0,329400.0,43400.0,0,0
836652,540040,260476.0,Friend,Autoparts Hardware,314600.0,362200.0,3,3,3.0,1.0,Approved,False,362200.0,362200.0,47600.0,0,0
869283,540040,260476.0,Friend,Autoparts Hardware,346100.0,395000.0,4,4,4.0,1.0,Approved,False,395000.0,395000.0,48900.0,0,0
899080,540040,260476.0,Friend,Autoparts Hardware,380700.0,434500.0,5,5,5.0,1.0,Approved,False,434500.0,434500.0,53800.0,0,0
930961,540040,260476.0,Friend,Autoparts Hardware,418800.0,482300.0,6,6,6.0,1.0,Approved,False,482300.0,482300.0,63500.0,0,0
958399,540040,260476.0,Friend,Autoparts Hardware,460700.0,530500.0,7,7,7.0,1.0,Approved,False,530500.0,530500.0,69800.0,0,0
608346,435276,57802.0,Friend,Beauty Fashion,200000.0,223800.0,1,1,1.0,2.0,Approved,False,223800.0,223800.0,23800.0,14,0
625718,435276,57802.0,Friend,Beauty Fashion,255100.0,285500.0,2,2,2.0,2.0,Approved,False,285500.0,285500.0,30400.0,0,0
657184,435276,57802.0,Friend,Beauty Fashion,323200.0,361700.0,3,3,3.0,2.0,Approved,False,361700.0,361700.0,38500.0,0,0
687910,435276,57802.0,Friend,Beauty Fashion,363400.0,406600.0,4,4,4.0,2.0,Approved,False,406600.0,406600.0,43200.0,0,0
716492,435276,57802.0,Friend,Beauty Fashion,399700.0,447300.0,5,5,5.0,2.0,Approved,False,447300.0,447300.0,47600.0,0,0
748590,435276,57802.0,Friend,Beauty Fashion,439700.0,492100.0,6,6,6.0,2.0,Approved,False,492100.0,492100.0,52400.0,0,0
776347,435276,57802.0,Friend,Beauty Fashion,481400.0,539700.0,7,7,7.0,2.0,Approved,True,0.0,539700.0,58300.0,0,1
809142,435276,137987.0,Friend,Beauty Fashion,529500.0,599000.0,8,8,8.0,2.0,Approved,False,599000.0,599000.0,69500.0,0,0
839034,435276,137987.0,Friend,Beauty Fashion,581100.0,657400.0,9,9,9.0,2.0,Approved,False,657400.0,657400.0,76300.0,0,0
868328,435276,137987.0,Friend,Beauty Fashion,637700.0,721400.0,10,10,10.0,2.0,Approved,True,0.0,721400.0,83700.0,0,1
899609,435276,137987.0,Friend,Beauty Fashion,701500.0,800600.0,11,11,11.0,2.0,Approved,True,0.0,800600.0,99100.0,0,1
935475,435276,57802.0,Friend,Beauty Fashion,600000.0,709200.0,12,12,12.0,2.0,Approved,False,709200.0,709200.0,109200.0,0,0
966690,435276,57802.0,Friend,Beauty Fashion,660000.0,759900.0,13,13,13.0,2.0,Approved,False,759900.0,759900.0,99900.0,0,0
106768,104696,72332.0,Friend,Food Staple Goods,480000.0,559600.0,1,1,1.0,7.0,Approved,False,559600.0,559600.0,79600.0,23,0
702644,104696,260477.0,Friend,Food Staple Goods,528000.0,623000.0,2,2,2.0,7.0,Approved,False,623000.0,623000.0,95000.0,1,0
742249,104696,260477.0,Friend,Food Staple Goods,580800.0,685300.0,3,3,3.0,7.0,Approved,False,685300.0,685300.0,104500.0,0,0
771894,104696,245779.0,Friend,Food Staple Goods,638900.0,755200.0,4,4,4.0,7.0,Approved,False,755200.0,755200.0,116300.0,0,0
810584,104696,245779.0,Friend,Food Staple Goods,702800.0,830600.0,5,5,5.0,7.0,Approved,False,830600.0,830600.0,127800.0,0,0
838681,104696,245779.0,Friend,Food Staple Goods,767400.0,883400.0,6,6,6.0,7.0,Approved,False,883400.0,883400.0,116000.0,0,0
873700,104696,245779.0,Friend,Food Staple Goods,844100.0,971500.0,7,7,7.0,7.0,Approved,False,971500.0,971500.0,127400.0,0,0
900442,104696,245779.0,Friend,Food Staple Goods,928500.0,1068600.0,8,8,8.0,7.0,Approved,True,0.0,1068600.0,140100.0,0,1
932135,104696,245779.0,Friend,Food Staple Goods,1021400.0,1175300.0,9,9,9.0,7.0,Approved,False,1175300.0,1175300.0,153900.0,2,0
961456,104696,245779.0,Friend,Food Staple Goods,1123500.0,1292600.0,10,10,10.0,7.0,Approved,False,1292600.0,1292600.0,169100.0,5,0
855724,601780,137985.0,Friend,Food Staple Goods,260000.0,299400.0,1,1,1.0,0.0,Approved,False,299400.0,299400.0,39400.0,23,0
890392,601780,137985.0,Friend,Food Staple Goods,286000.0,326400.0,2,2,2.0,0.0,Approved,False,326400.0,326400.0,40400.0,18,0
913847,601780,137985.0,Friend,Food Staple Goods,313900.0,358300.0,3,3,3.0,0.0,Approved,False,358300.0,358300.0,44400.0,0,0
931211,601780,137985.0,Friend,Food Staple Goods,335800.0,383300.0,4,4,4.0,0.0,Approved,False,383300.0,383300.0,47500.0,0,0
947100,601780,137985.0,Friend,Food Staple Goods,356800.0,403700.0,5,5,5.0,0.0,Approved,False,403700.0,403700.0,46900.0,17,0
975616,601780,137985.0,Friend,Food Staple Goods,392500.0,444000.0,6,6,6.0,0.0,Approved,False,444000.0,444000.0,51500.0,2,0
281116,222064,245780.0,Facebook,Autoparts Hardware,367200.0,419200.0,2,1,1.0,2.0,Approved,False,419200.0,419200.0,52000.0,27,0
317235,222064,279288.0,Facebook,Autoparts Hardware,403900.0,461100.0,3,2,2.0,2.0,Approved,False,461100.0,461100.0,57200.0,0,0
349623,222064,279288.0,Facebook,Autoparts Hardware,444300.0,507300.0,4,3,3.0,2.0,Approved,False,507300.0,507300.0,63000.0,0,0
379164,222064,279288.0,Facebook,Autoparts Hardware,524000.0,587600.0,5,4,4.0,2.0,Approved,False,587600.0,587600.0,63600.0,17,0
402531,222064,279288.0,Facebook,Autoparts Hardware,650000.0,729000.0,6,5,5.0,2.0,Approved,False,729000.0,729000.0,79000.0,18,0
430113,222064,279288.0,Facebook,Autoparts Hardware,875900.0,982300.0,7,6,6.0,2.0,Approved,False,982300.0,982300.0,106400.0,26,0
462978,222064,279288.0,Facebook,Autoparts Hardware,963500.0,1070900.0,8,7,7.0,2.0,Approved,False,1070900.0,1070900.0,107400.0,15,0
498645,222064,279288.0,Facebook,Autoparts Hardware,1011700.0,1124400.0,9,8,8.0,2.0,Approved,False,1124400.0,1124400.0,112700.0,23,0
526270,222064,279288.0,Facebook,Autoparts Hardware,1031900.0,1153900.0,10,9,9.0,2.0,Approved,False,1153900.0,1153900.0,122000.0,19,0
551094,222064,279288.0,Facebook,Autoparts Hardware,1050900.0,1175100.0,11,10,10.0,2.0,Approved,False,1175100.0,1175100.0,124200.0,20,0
576053,222064,279288.0,Facebook,Autoparts Hardware,1070200.0,1196600.0,12,11,11.0,2.0,Approved,False,1196600.0,1196600.0,126400.0,25,0
608439,222064,245781.0,Facebook,Autoparts Hardware,1091600.0,1220600.0,13,12,12.0,2.0,Approved,False,1220600.0,1220600.0,129000.0,28,0
639548,222064,245781.0,Facebook,Autoparts Hardware,1113400.0,1244800.0,14,13,13.0,2.0,Approved,False,1244800.0,1244800.0,131400.0,28,0
670046,222064,245781.0,Facebook,Autoparts Hardware,1135700.0,1269800.0,15,14,14.0,2.0,Approved,False,1269800.0,1269800.0,134100.0,24,0
699064,222064,245781.0,Facebook,Autoparts Hardware,1158400.0,1295100.0,16,15,15.0,2.0,Approved,False,1295100.0,1295100.0,136700.0,28,0
730274,222064,245781.0,Facebook,Autoparts Hardware,1181600.0,1321100.0,17,16,16.0,2.0,Approved,False,1321100.0,1321100.0,139500.0,23,0
761337,222064,245781.0,Facebook,Autoparts Hardware,1205200.0,1349800.0,18,17,17.0,2.0,Approved,False,1349800.0,1349800.0,144600.0,25,0
792020,222064,245781.0,Facebook,Autoparts Hardware,1229300.0,1376800.0,19,18,18.0,2.0,Approved,False,1376800.0,1376800.0,147500.0,18,0
815789,222064,245781.0,Facebook,Autoparts Hardware,1331400.0,1491000.0,20,19,19.0,2.0,Approved,False,1491000.0,1491000.0,159600.0,25,0
846570,222064,245781.0,Facebook,Autoparts Hardware,1464500.0,1639900.0,21,20,20.0,2.0,Approved,False,1639900.0,1639900.0,175400.0,20,0
872797,222064,245781.0,Facebook,Autoparts Hardware,1599100.0,1790500.0,22,21,21.0,2.0,Approved,False,1790500.0,1790500.0,191400.0,26,0
900453,222064,245781.0,Facebook,Autoparts Hardware,1631100.0,1826300.0,23,22,22.0,2.0,Approved,False,1826300.0,1826300.0,195200.0,30,0
930630,222064,245781.0,Facebook,Autoparts Hardware,1663700.0,1862800.0,24,23,23.0,2.0,Approved,False,1862800.0,1862800.0,199100.0,28,0
960302,222064,245781.0,Facebook,Autoparts Hardware,1697000.0,1900100.0,25,24,24.0,2.0,Approved,False,1900100.0,1900100.0,203100.0,20,0
743568,47675,245783.0,Facebook,Beauty Fashion,200000.0,236000.0,2,1,1.0,3.0,Approved,False,236000.0,236000.0,36000.0,4,0
751218,47675,245783.0,Facebook,Beauty Fashion,205100.0,229500.0,3,2,2.0,3.0,Approved,False,229500.0,229500.0,24400.0,0,0
781465,47675,131449.0,Facebook,Beauty Fashion,280900.0,315000.0,4,3,3.0,3.0,Approved,False,315000.0,315000.0,34100.0,8,0
813025,47675,131449.0,Facebook,Beauty Fashion,392100.0,439600.0,5,4,4.0,3.0,Approved,False,439600.0,439600.0,47500.0,0,0
845505,47675,131449.0,Facebook,Beauty Fashion,486500.0,545400.0,6,5,5.0,3.0,Approved,False,545400.0,545400.0,58900.0,1,0
877057,47675,131449.0,Facebook,Beauty Fashion,535200.0,600000.0,7,6,6.0,3.0,Approved,False,600000.0,600000.0,64800.0,3,0
903657,47675,131449.0,Facebook,Beauty Fashion,588700.0,659900.0,8,7,7.0,3.0,Approved,False,659900.0,659900.0,71200.0,8,0
932759,47675,131449.0,Facebook,Beauty Fashion,647600.0,726000.0,9,8,8.0,3.0,Approved,False,726000.0,726000.0,78400.0,26,0
962990,47675,131449.0,Facebook,Beauty Fashion,712400.0,798500.0,10,9,9.0,3.0,Approved,False,798500.0,798500.0,86100.0,18,0
882755,620105,279289.0,Google,Autoparts Hardware,500000.0,575800.0,1,1,1.0,2.0,Approved,False,575800.0,575800.0,75800.0,0,0
899126,620105,279289.0,Google,Autoparts Hardware,637500.0,714700.0,2,2,2.0,2.0,Approved,False,714700.0,714700.0,77200.0,0,0
928282,620105,279289.0,Google,Autoparts Hardware,1000000.0,1120300.0,3,3,3.0,2.0,Approved,True,0.0,1120300.0,120300.0,0,1
960156,620105,279289.0,Google,Autoparts Hardware,1100000.0,1265600.0,4,4,4.0,2.0,Approved,False,1265600.0,1265600.0,165600.0,0,0
538589,397929,245779.0,Google,Beauty Fashion,230000.0,257400.0,1,1,1.0,1.0,Approved,False,257400.0,257400.0,27400.0,26,0
568156,397929,245779.0,Google,Beauty Fashion,253000.0,283100.0,2,2,2.0,1.0,Approved,False,283100.0,283100.0,30100.0,14,0
585911,397929,245779.0,Google,Beauty Fashion,270700.0,303000.0,3,3,3.0,1.0,Approved,False,303000.0,303000.0,32300.0,8,0
610380,397929,245779.0,Google,Beauty Fashion,294000.0,329000.0,4,4,4.0,1.0,Approved,False,329000.0,329000.0,35000.0,4,0
628996,397929,245779.0,Google,Beauty Fashion,315500.0,353100.0,5,5,5.0,1.0,Approved,False,353100.0,353100.0,37600.0,0,0
647109,397929,245779.0,Google,Beauty Fashion,335200.0,375100.0,6,6,6.0,1.0,Approved,False,375100.0,375100.0,39900.0,11,0
671383,397929,245779.0,Google,Beauty Fashion,364100.0,407400.0,7,7,7.0,1.0,Approved,False,407400.0,407400.0,43300.0,11,0
690622,397929,245779.0,Google,Beauty Fashion,392000.0,438700.0,8,8,8.0,1.0,Approved,False,438700.0,438700.0,46700.0,9,0
712444,397929,245779.0,Google,Beauty Fashion,424500.0,475000.0,9,9,9.0,1.0,Approved,False,475000.0,475000.0,50500.0,10,0
744607,397929,245779.0,Google,Beauty Fashion,467000.0,522600.0,10,10,10.0,1.0,Approved,False,522600.0,522600.0,55600.0,27,0
774322,397929,245779.0,Google,Beauty Fashion,513700.0,575900.0,11,11,11.0,1.0,Approved,False,575900.0,575900.0,62200.0,10,0
800987,397929,245779.0,Google,Beauty Fashion,559500.0,627300.0,12,12,12.0,1.0,Approved,False,627300.0,627300.0,67800.0,0,0
833741,397929,245779.0,Google,Beauty Fashion,700000.0,784600.0,13,13,13.0,1.0,Approved,False,784600.0,784600.0,84600.0,19,0
865170,397929,245779.0,Google,Beauty Fashion,770000.0,862900.0,14,14,14.0,1.0,Approved,False,862900.0,862900.0,92900.0,18,0
890808,397929,245779.0,Google,Beauty Fashion,840800.0,942200.0,15,15,15.0,1.0,Approved,False,942200.0,942200.0,101400.0,15,0
915439,397929,245779.0,Google,Beauty Fashion,924900.0,1036200.0,16,16,16.0,1.0,Approved,False,1036200.0,1036200.0,111300.0,20,0
940611,397929,245779.0,Google,Beauty Fashion,1012500.0,1134300.0,17,17,17.0,1.0,Approved,False,1134300.0,1134300.0,121800.0,12,0
970086,397929,245779.0,Google,Beauty Fashion,1113800.0,1247600.0,18,18,18.0,1.0,Approved,False,1247600.0,1247600.0,133800.0,4,0
873296,613560,131449.0,Radio / TV / Newspaper,Mobile Money Airtime,260000.0,291500.0,1,1,1.0,1.0,Approved,False,291500.0,291500.0,31500.0,26,0
899507,613560,131449.0,Radio / TV / Newspaper,Mobile Money Airtime,286000.0,320700.0,2,2,2.0,1.0,Approved,False,320700.0,320700.0,34700.0,0,0
927780,613560,131449.0,Radio / TV / Newspaper,Mobile Money Airtime,314600.0,352700.0,3,3,3.0,1.0,Approved,False,352700.0,352700.0,38100.0,9,0
958992,613560,131449.0,Radio / TV / Newspaper,Mobile Money Airtime,346100.0,388000.0,4,4,4.0,1.0,Approved,False,388000.0,388000.0,41900.0,27,0
677347,477652,320436.0,Other,Food Staple Goods,200000.0,229900.0,1,1,1.0,8.0,Approved,False,229900.0,229900.0,29900.0,18,0
804452,477652,108016.0,Other,Food Staple Goods,220000.0,253300.0,2,2,2.0,8.0,Approved,False,253300.0,253300.0,33300.0,6,0
840471,477652,108016.0,Other,Food Staple Goods,242000.0,278600.0,3,3,3.0,8.0,Approved,False,278600.0,278600.0,36600.0,3,0
875313,477652,108016.0,Other,Food Staple Goods,266200.0,303900.0,4,4,4.0,8.0,Approved,False,303900.0,303900.0,37700.0,24,0
922421,477652,108016.0,Other,Food Staple Goods,292800.0,331200.0,5,5,5.0,8.0,Approved,False,331200.0,331200.0,38400.0,26,0
965787,477652,108016.0,Other,Food Staple Goods,322100.0,364400.0,6,6,6.0,8.0,Approved,False,364400.0,364400.0,42300.0,22,0
192063,173694,131449.0,Friend,Beauty Fashion,300000.0,342500.0,1,1,1.0,1.0,Approved,False,342500.0,342500.0,42500.0,0,0
197704,173694,131449.0,Friend,Beauty Fashion,318500.0,353900.0,2,2,2.0,1.0,Approved,False,353900.0,353900.0,35400.0,19,0
230570,173694,131449.0,Friend,Beauty Fashion,509600.0,566400.0,3,3,3.0,1.0,Approved,False,566400.0,566400.0,56800.0,8,0
268961,173694,131449.0,Friend,Beauty Fashion,807400.0,897300.0,4,4,4.0,1.0,Approved,False,897300.0,897300.0,89900.0,19,0
301726,173694,131449.0,Friend,Beauty Fashion,1252800.0,1392400.0,5,5,5.0,1.0,Approved,False,1392400.0,1392400.0,139600.0,25,0
335266,173694,131449.0,Friend,Beauty Fashion,1676400.0,1863100.0,6,6,6.0,1.0,Approved,False,1863100.0,1863100.0,186700.0,28,0
